timestamp,frame_id,hand,gesture
2025-09-27T11:27:40.063863,297,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.111465,298,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.177512,299,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.237879,300,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.280540,301,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.340726,302,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.405193,303,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.439946,304,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.488984,305,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.573253,306,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.608603,307,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.661517,308,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.694112,309,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.744028,310,Left,Left_IndexThumb_Open
2025-09-27T11:27:40.811721,311,Left,Left_Thumbs_Down
2025-09-27T11:27:40.877469,312,Left,Left_Thumbs_Down
2025-09-27T11:27:40.912075,313,Left,Left_Thumbs_Down
2025-09-27T11:27:41.299193,320,Right,Right_2Fingers
2025-09-27T11:27:41.358688,321,Right,Right_3Fingers
2025-09-27T11:27:41.408979,322,Right,Right_3Fingers
2025-09-27T11:27:41.452180,323,Right,Right_3Fingers
2025-09-27T11:27:41.498737,324,Right,Right_3Fingers
2025-09-27T11:27:41.593283,325,Right,Right_3Fingers
2025-09-27T11:27:41.626802,326,Right,Right_3Fingers
2025-09-27T11:27:41.688050,327,Right,Right_4Fingers
2025-09-27T11:27:41.737631,328,Right,Right_4Fingers
2025-09-27T11:27:41.815014,329,Right,Right_4Fingers
2025-09-27T11:27:41.874623,330,Right,Right_4Fingers
2025-09-27T11:27:41.918842,331,Right,Right_4Fingers
2025-09-27T11:27:41.983503,332,Right,Right_4Fingers
2025-09-27T11:27:42.034811,333,Right,Right_3Fingers
2025-09-27T11:27:42.113525,334,Right,Right_3Fingers
2025-09-27T11:27:42.159550,335,Right,Right_4Fingers
2025-09-27T11:27:42.218202,336,Right,Right_4Fingers
2025-09-27T11:27:42.268536,337,Right,Right_3Fingers
2025-09-27T11:27:42.318361,338,Right,Right_3Fingers
2025-09-27T11:27:42.386221,339,Right,Right_Thumbs_Down
2025-09-27T11:27:42.461954,340,Right,Right_Thumbs_Down
2025-09-27T11:27:42.509050,341,Right,Right_IndexThumb_Open
2025-09-27T11:27:42.602876,342,Right,Right_IndexThumb_Open
2025-09-27T11:27:42.656334,343,Right,Right_IndexThumb_Open
2025-09-27T11:27:42.706726,344,Right,Right_IndexThumb_Open
2025-09-27T11:27:42.750000,345,Right,Right_Open_Hand
2025-09-27T11:27:42.804431,346,Right,Right_3Fingers
2025-09-27T11:27:42.842707,347,Right,Right_4Fingers
2025-09-27T11:27:42.892438,348,Right,Right_3Fingers
2025-09-27T11:27:42.959241,349,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.032381,350,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.083409,351,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.146315,352,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.191318,353,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.271001,354,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.354755,355,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.390277,356,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.468725,357,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.535739,358,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.593799,359,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.644892,360,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.716147,361,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.769433,362,Right,Right_1Fingers
2025-09-27T11:27:43.851491,363,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.905668,364,Right,Right_IndexThumb_Open
2025-09-27T11:27:43.972291,365,Right,Right_IndexThumb_Open
2025-09-27T11:27:44.023437,366,Right,Right_IndexThumb_Open
2025-09-27T11:27:44.124402,367,Right,Right_IndexThumb_Open
2025-09-27T11:27:44.206359,368,Right,Right_IndexThumb_Open
2025-09-27T11:27:44.268333,369,Right,Right_3Fingers
2025-09-27T11:27:44.319001,370,Right,Right_2Fingers
2025-09-27T11:27:44.401697,371,Right,Right_2Fingers
2025-09-27T11:27:44.463760,372,Right,Right_1Fingers
2025-09-27T11:27:44.463760,372,Right,Right_2Fingers
2025-09-27T11:27:44.503116,373,Right,Right_2Fingers
2025-09-27T11:27:44.503116,373,Right,Right_2Fingers
2025-09-27T11:27:44.546387,374,Right,Right_2Fingers
2025-09-27T11:27:44.602331,375,Right,Right_2Fingers
2025-09-27T11:27:44.651751,376,Right,Right_2Fingers
2025-09-27T11:27:44.651751,376,Right,Right_2Fingers
2025-09-27T11:27:44.705867,377,Right,Right_2Fingers
2025-09-27T11:27:44.749488,378,Right,Right_2Fingers
2025-09-27T11:27:44.800696,379,Right,Right_2Fingers
2025-09-27T11:27:44.863714,380,Right,Right_2Fingers
2025-09-27T11:27:44.866375,380,Right,Right_2Fingers
2025-09-27T11:27:44.900266,381,Right,Right_2Fingers
2025-09-27T11:27:44.983780,382,Right,Right_2Fingers
2025-09-27T11:27:44.983780,382,Right,Right_2Fingers
2025-09-27T11:27:45.017276,383,Right,Right_2Fingers
2025-09-27T11:27:45.078753,384,Right,Right_2Fingers
2025-09-27T11:27:45.078753,384,Right,Right_2Fingers
2025-09-27T11:27:45.118241,385,Right,Right_2Fingers
2025-09-27T11:27:45.170945,386,Right,Right_2Fingers
2025-09-27T11:27:45.170945,386,Right,Right_2Fingers
2025-09-27T11:27:45.213201,387,Right,Right_2Fingers
2025-09-27T11:27:45.271221,388,Right,Right_2Fingers
2025-09-27T11:27:45.271221,388,Right,Right_2Fingers
2025-09-27T11:27:45.311256,389,Right,Right_2Fingers
2025-09-27T11:27:45.406301,390,Right,Right_2Fingers
2025-09-27T11:27:45.406301,390,Right,Right_2Fingers
2025-09-27T11:27:45.440741,391,Right,Right_2Fingers
2025-09-27T11:27:45.553757,392,Right,Right_2Fingers
2025-09-27T11:27:45.553757,392,Right,Right_2Fingers
2025-09-27T11:27:45.598721,393,Right,Right_2Fingers
2025-09-27T11:27:45.682812,394,Right,Right_2Fingers
2025-09-27T11:27:45.683803,394,Right,Right_2Fingers
2025-09-27T11:27:45.718069,395,Right,Right_2Fingers
2025-09-27T11:27:45.768813,396,Right,Right_4Fingers
2025-09-27T11:27:45.842320,397,Right,Right_4Fingers
2025-09-27T11:27:45.884452,398,Right,Right_2Fingers
2025-09-27T11:27:45.936319,399,Right,Right_4Fingers
2025-09-27T11:27:46.001961,400,Left,Left_Open_Hand
2025-09-27T11:27:46.075017,401,Left,Left_Open_Hand
2025-09-27T11:27:46.155649,402,Left,Left_Open_Hand
2025-09-27T11:27:46.206192,403,Left,Left_Open_Hand
2025-09-27T11:27:46.257216,404,Left,Left_Open_Hand
2025-09-27T11:27:46.295629,405,Left,Left_Open_Hand
2025-09-27T11:27:46.346812,406,Left,Left_Open_Hand
2025-09-27T11:27:46.425191,407,Left,Left_Open_Hand
2025-09-27T11:27:46.468781,408,Left,Left_Open_Hand
2025-09-27T11:27:46.546030,409,Left,Left_Open_Hand
2025-09-27T11:27:46.596778,410,Left,Left_Open_Hand
2025-09-27T11:27:46.641734,411,Left,Left_Open_Hand
2025-09-27T11:27:46.687084,412,Left,Left_Open_Hand
2025-09-27T11:27:46.780319,413,Left,Left_Open_Hand
2025-09-27T11:27:46.865657,414,Left,Left_Open_Hand
2025-09-27T11:27:46.941792,415,Left,Left_Open_Hand
2025-09-27T11:27:46.990842,416,Left,Left_Open_Hand
2025-09-27T11:27:47.081341,417,Left,Left_Open_Hand
2025-09-27T11:27:47.156171,418,Left,Left_Open_Hand
2025-09-27T11:27:47.217548,419,Left,Left_Open_Hand
2025-09-27T11:27:47.283520,420,Right,Right_Open_Hand
2025-09-27T11:27:47.283520,420,Left,Left_Open_Hand
2025-09-27T11:27:47.350205,421,Right,Right_Open_Hand
2025-09-27T11:27:47.350205,421,Left,Left_Open_Hand
2025-09-27T11:27:47.400952,422,Right,Right_Open_Hand
2025-09-27T11:27:47.400952,422,Left,Left_Open_Hand
2025-09-27T11:27:47.452512,423,Right,Right_Open_Hand
2025-09-27T11:27:47.452512,423,Left,Left_Open_Hand
2025-09-27T11:27:47.499831,424,Right,Right_Open_Hand
2025-09-27T11:27:47.501843,424,Left,Left_Open_Hand
2025-09-27T11:27:47.546036,425,Right,Right_Open_Hand
2025-09-27T11:27:47.546036,425,Left,Left_Open_Hand
2025-09-27T11:27:47.612701,426,Right,Right_Open_Hand
2025-09-27T11:27:47.612701,426,Left,Left_Open_Hand
2025-09-27T11:27:47.698006,427,Right,Right_Open_Hand
2025-09-27T11:27:47.698006,427,Left,Left_Open_Hand
2025-09-27T11:27:47.742177,428,Right,Right_Open_Hand
2025-09-27T11:27:47.742177,428,Left,Left_Open_Hand
2025-09-27T11:27:47.820037,429,Right,Right_Open_Hand
2025-09-27T11:27:47.820037,429,Left,Left_Open_Hand
2025-09-27T11:27:47.871847,430,Right,Right_Open_Hand
2025-09-27T11:27:47.873866,430,Left,Left_Open_Hand
2025-09-27T11:27:47.900334,431,Right,Right_Open_Hand
2025-09-27T11:27:47.900334,431,Left,Left_Open_Hand
2025-09-27T11:27:47.958568,432,Right,Right_Open_Hand
2025-09-27T11:27:47.958568,432,Left,Left_Open_Hand
2025-09-27T11:27:47.984744,433,Right,Right_Open_Hand
2025-09-27T11:27:47.984744,433,Left,Left_Open_Hand
2025-09-27T11:27:48.041587,434,Right,Right_Open_Hand
2025-09-27T11:27:48.041587,434,Left,Left_Open_Hand
2025-09-27T11:27:48.108277,435,Right,Right_Open_Hand
2025-09-27T11:27:48.108277,435,Left,Left_Open_Hand
2025-09-27T11:27:48.170509,436,Right,Right_Open_Hand
2025-09-27T11:27:48.170509,436,Left,Left_Open_Hand
2025-09-27T11:27:48.233208,437,Right,Right_Open_Hand
2025-09-27T11:27:48.233208,437,Left,Left_Open_Hand
2025-09-27T11:27:48.299138,438,Right,Right_Open_Hand
2025-09-27T11:27:48.312207,438,Left,Left_Open_Hand
2025-09-27T11:27:48.348615,439,Right,Right_Open_Hand
2025-09-27T11:27:48.348615,439,Left,Left_Open_Hand
2025-09-27T11:27:48.422157,440,Right,Right_Open_Hand
2025-09-27T11:27:48.422157,440,Left,Left_Open_Hand
2025-09-27T11:27:48.472788,441,Right,Right_Open_Hand
2025-09-27T11:27:48.472788,441,Left,Left_Open_Hand
2025-09-27T11:27:48.514400,442,Right,Right_Open_Hand
2025-09-27T11:27:48.514400,442,Left,Left_Open_Hand
2025-09-27T11:27:48.581117,443,Right,Right_Open_Hand
2025-09-27T11:27:48.581117,443,Left,Left_Open_Hand
2025-09-27T11:27:48.617393,444,Right,Right_Open_Hand
2025-09-27T11:27:48.617393,444,Left,Left_Open_Hand
2025-09-27T11:27:48.655771,445,Right,Right_Open_Hand
2025-09-27T11:27:48.655771,445,Left,Left_Open_Hand
2025-09-27T11:27:48.726808,446,Right,Right_Open_Hand
2025-09-27T11:27:48.727807,446,Left,Left_Open_Hand
2025-09-27T11:27:48.784687,447,Right,Right_Open_Hand
2025-09-27T11:27:48.784687,447,Left,Left_Open_Hand
2025-09-27T11:27:48.842629,448,Right,Right_Hand_Down
2025-09-27T11:27:48.842629,448,Left,Left_Open_Hand
2025-09-27T11:27:48.877225,449,Right,Right_Thumbs_Up
2025-09-27T11:27:48.877225,449,Left,Left_Open_Hand
2025-09-27T11:27:48.927227,450,Right,Right_Thumbs_Down
2025-09-27T11:27:48.927227,450,Left,Left_Thumbs_Down
2025-09-27T11:27:49.001037,451,Right,Right_Thumbs_Down
2025-09-27T11:27:49.001037,451,Left,Left_Thumbs_Down
2025-09-27T11:27:49.061557,452,Right,Right_Thumbs_Down
2025-09-27T11:27:49.061557,452,Left,Left_Thumbs_Down
2025-09-27T11:27:49.111115,453,Right,Right_Thumbs_Down
2025-09-27T11:27:49.111115,453,Left,Left_Thumbs_Down
2025-09-27T11:27:49.170544,454,Right,Right_Thumbs_Down
2025-09-27T11:27:49.170544,454,Left,Left_Thumbs_Down
2025-09-27T11:27:49.237247,455,Right,Right_Thumbs_Down
2025-09-27T11:27:49.237247,455,Left,Left_Thumbs_Down
2025-09-27T11:27:49.280770,456,Right,Right_Thumbs_Down
2025-09-27T11:27:49.280770,456,Left,Left_Thumbs_Down
2025-09-27T11:27:49.330389,457,Right,Right_Thumbs_Down
2025-09-27T11:27:49.330389,457,Left,Left_Thumbs_Down
2025-09-27T11:27:49.374950,458,Right,Right_Thumbs_Down
2025-09-27T11:27:49.374950,458,Left,Left_Thumbs_Down
2025-09-27T11:27:49.425761,459,Right,Right_Thumbs_Down
2025-09-27T11:27:49.425761,459,Left,Left_Thumbs_Down
2025-09-27T11:27:49.479552,460,Right,Right_Thumbs_Down
2025-09-27T11:27:49.479552,460,Left,Left_Thumbs_Down
2025-09-27T11:27:49.533800,461,Right,Right_Thumbs_Down
2025-09-27T11:27:49.533800,461,Left,Left_Thumbs_Down
2025-09-27T11:27:49.568901,462,Right,Right_Thumbs_Down
2025-09-27T11:27:49.568901,462,Left,Left_Thumbs_Down
2025-09-27T11:27:49.619862,463,Right,Right_Thumbs_Down
2025-09-27T11:27:49.619862,463,Left,Left_Thumbs_Down
2025-09-27T11:27:49.674434,464,Right,Right_Thumbs_Down
2025-09-27T11:27:49.674434,464,Left,Left_Thumbs_Down
2025-09-27T11:27:49.719862,465,Right,Right_Thumbs_Down
2025-09-27T11:27:49.719862,465,Left,Left_Thumbs_Down
2025-09-27T11:27:49.786378,466,Right,Right_Thumbs_Down
2025-09-27T11:27:49.786378,466,Left,Left_Thumbs_Down
2025-09-27T11:27:49.836363,467,Right,Right_Thumbs_Down
2025-09-27T11:27:49.836363,467,Left,Left_Thumbs_Down
2025-09-27T11:27:49.887248,468,Right,Right_Thumbs_Down
2025-09-27T11:27:49.887248,468,Left,Left_Thumbs_Down
2025-09-27T11:27:49.953555,469,Right,Right_Thumbs_Down
2025-09-27T11:27:49.953555,469,Left,Left_Thumbs_Down
2025-09-27T11:27:50.015571,470,Right,Right_Thumbs_Down
2025-09-27T11:27:50.015571,470,Left,Left_Thumbs_Down
2025-09-27T11:27:50.070852,471,Right,Right_Thumbs_Down
2025-09-27T11:27:50.071929,471,Left,Left_Thumbs_Down
2025-09-27T11:27:50.119038,472,Right,Right_Thumbs_Down
2025-09-27T11:27:50.119038,472,Left,Left_Thumbs_Down
2025-09-27T11:27:50.183302,473,Right,Right_Thumbs_Down
2025-09-27T11:27:50.183302,473,Left,Left_Thumbs_Down
